Data canvi estat sequera,Codi unitat explotació,Unitat explotació,Codi estat sequera hidrològic,Estat sequera hidrològic,Codi estat sequera pluviomètric,Estat sequera pluviomètric,Codi Municipi,Nom Municipi
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081748,Puigdàlber
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081803,Ripollet
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081810,"Roca del Vallès, la"
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081846,Rubí
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081878,Sabadell
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082444,Santa Coloma de Cervelló
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082457,Santa Coloma de Gramenet
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081944,Sant Adrià de Besòs
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082482,Santa Eulàlia de Ronçana
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082495,Santa Fe del Penedès
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082515,Santa Margarida i els Monjos
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082567,Santa Maria de Martorelles
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,082592,Santa Maria de Palautordera
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081960,Sant Andreu de la Barca
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081976,Sant Andreu de Llavaneres
02/02/2024,13,Embassament Ter- Llobregat,00121,EMERGÈNCIA I,00003,SEQUERA EXTREMA,081982,Sant Antoni de Vilamajor
